ref	pos	count	mean	std	min	25%	50%	75%	max
NC_045512.2	13792	44369.0	26379.179449615724	46794.825928949474	0.0	1412.0	6604.0	24127.0	1114956.0
NC_045512.2	13793	44369.0	26360.87072054813	46799.07260546729	0.0	1409.0	6570.0	24083.0	1114956.0
NC_045512.2	13794	44369.0	26358.34810340553	46802.73446785853	0.0	1407.0	6548.0	24113.0	1114958.0
NC_045512.2	13795	44369.0	26361.45340215015	46803.507015299234	0.0	1407.0	6548.0	24147.0	1114960.0
NC_045512.2	13796	44369.0	26338.843156257746	46802.774963796655	0.0	1406.0	6533.0	24040.0	1114959.0
NC_045512.2	13797	44369.0	26423.40036962744	46777.58126487149	0.0	1435.0	6744.0	24097.0	1114959.0
NC_045512.2	13798	44369.0	26433.73402600915	46774.94920378614	0.0	1436.0	6773.0	24149.0	1114958.0
NC_045512.2	13799	44369.0	26425.62286731727	46764.084779949095	0.0	1436.0	6764.0	24151.0	1114752.0
NC_045512.2	13800	44369.0	26396.973855619915	46712.045345539824	0.0	1434.0	6747.0	24153.0	1113577.0
NC_045512.2	13801	44369.0	26363.436746376974	46691.41996859254	0.0	1428.0	6720.0	24045.0	1113185.0
NC_045512.2	13802	44369.0	26370.744618990735	46641.30967394775	0.0	1433.0	6782.0	24088.0	1112383.0
NC_045512.2	13803	44369.0	26360.582704140277	46586.97808306841	0.0	1435.0	6820.0	24100.0	1111553.0
NC_045512.2	13804	44369.0	26330.86416191485	46553.22355703625	0.0	1432.0	6812.0	24025.0	1110869.0
NC_045512.2	13805	44369.0	26378.52489350673	46441.802197612546	0.0	1447.0	6911.0	24288.0	1108775.0
NC_045512.2	13806	44369.0	26325.786945840566	46391.21870319282	0.0	1439.0	6844.0	24241.0	1107345.0
NC_045512.2	13807	44369.0	26290.999233699204	46325.69564993411	0.0	1432.0	6796.0	24282.0	1105716.0
NC_045512.2	13808	44369.0	26230.694020599967	46219.977391161585	0.0	1429.0	6769.0	24236.0	1101823.0
NC_045512.2	13809	44369.0	26121.79855304379	45923.23355497151	0.0	1429.0	6808.0	24217.0	1092467.0
NC_045512.2	13810	44369.0	26089.06610471275	45755.474247755	0.0	1433.0	6853.0	24296.0	1089916.0
NC_045512.2	13811	44369.0	25988.85728774595	45494.94388944203	0.0	1436.0	6911.0	24225.0	1075019.0
NC_045512.2	13812	44369.0	25822.787148684893	45200.895622065604	0.0	1428.0	6861.0	24091.0	1054463.0
NC_045512.2	13813	44369.0	25801.8947463319	45150.105932277416	0.0	1429.0	6857.0	24100.0	1052909.0
NC_045512.2	13814	44369.0	25702.988528026326	44995.03332449245	0.0	1422.0	6813.0	23995.0	1048999.0
NC_045512.2	13815	44369.0	25676.616241069216	44913.9105272781	0.0	1425.0	6867.0	23920.0	1047981.0
NC_045512.2	13816	44369.0	25590.289684238996	44757.037625710815	0.0	1419.0	6832.0	23859.0	1043729.0
NC_045512.2	13817	44369.0	25611.540647749556	44728.92953598095	0.0	1424.0	6887.0	23953.0	1042442.0
NC_045512.2	13818	44369.0	25391.303793188938	44322.24237591198	0.0	1416.0	6825.0	23764.0	1027152.0
NC_045512.2	13819	44369.0	25264.245531790213	44146.10057985854	0.0	1408.0	6754.0	23616.0	1025450.0
NC_045512.2	13820	44369.0	25246.932317609142	44042.55048133417	0.0	1416.0	6857.0	23632.0	1025062.0
NC_045512.2	13821	44369.0	25079.233090671416	43723.12824049187	0.0	1408.0	6799.0	23527.0	1011218.0
NC_045512.2	13822	44369.0	24842.344587437176	43184.16618887408	0.0	1406.0	6792.0	23421.0	1002395.0
NC_045512.2	13823	44369.0	24779.74437106989	43081.83714622506	0.0	1407.0	6794.0	23373.0	999590.0
NC_045512.2	13824	44369.0	24738.274515990895	42990.40962980146	0.0	1394.0	6720.0	23443.0	996502.0
NC_045512.2	13825	44369.0	24236.791430954043	42005.350465236086	0.0	1374.0	6660.0	23112.0	962400.0
NC_045512.2	13826	44369.0	24173.699429782057	41854.374191835785	0.0	1374.0	6660.0	23098.0	959256.0
NC_045512.2	13827	44369.0	24010.46336406049	41526.33228407192	0.0	1368.0	6631.0	22971.0	950626.0
NC_045512.2	13828	44369.0	23689.8219026798	40730.752140021046	0.0	1370.0	6696.0	22840.0	937377.0
NC_045512.2	13829	44369.0	22953.033041087245	39552.32491565492	0.0	1302.0	6291.0	22303.0	917877.0
NC_045512.2	13830	44369.0	22099.292501521333	37784.84642780487	0.0	1282.0	6225.0	21741.0	884205.0
NC_045512.2	13831	44369.0	21919.80788388289	37398.32341581543	0.0	1277.0	6208.0	21607.0	879399.0
NC_045512.2	13832	44369.0	21727.95839437445	37012.068323569874	0.0	1274.0	6195.0	21354.0	870519.0
NC_045512.2	13833	44369.0	21367.891883973043	36270.31723660515	0.0	1261.0	6176.0	21092.0	852287.0
NC_045512.2	13834	44369.0	21188.10322522482	35951.40026194103	0.0	1243.0	6105.0	20948.0	846842.0
NC_045512.2	13835	44369.0	20896.258130676822	35436.95753777789	0.0	1223.0	6028.0	20705.0	826435.0
NC_045512.2	13836	44369.0	20869.677500056347	35291.7547161523	0.0	1244.0	6111.0	20706.0	823326.0
NC_045512.2	13837	44369.0	20731.051522459376	35097.35685244429	0.0	1229.0	6020.0	20581.0	820026.0
NC_045512.2	13838	44369.0	20424.438526899412	34478.01511721274	0.0	1218.0	5993.0	20324.0	808813.0
NC_045512.2	13839	44369.0	20042.875476120716	33709.12231968577	0.0	1209.0	5947.0	20134.0	794827.0
NC_045512.2	13840	44369.0	19818.078117604633	33248.45704915026	0.0	1201.0	5929.0	20016.0	789688.0
NC_045512.2	13841	44369.0	19741.256079695282	33076.40279677009	0.0	1199.0	5940.0	19914.0	785395.0
NC_045512.2	13842	44369.0	19628.688543803106	32830.508926438866	0.0	1196.0	5940.0	19885.0	782293.0
NC_045512.2	13843	44369.0	19387.495052852217	32345.336353622246	0.0	1185.0	5902.0	19777.0	776873.0
NC_045512.2	13844	44369.0	18786.02781221123	31194.891052995088	0.0	1158.0	5783.0	19217.0	725760.0
NC_045512.2	13845	44369.0	18668.955757398184	30946.87453828548	0.0	1153.0	5767.0	19135.0	722000.0
NC_045512.2	13846	44369.0	18187.480087448443	30043.10357609117	0.0	1133.0	5697.0	18746.0	704162.0
NC_045512.2	13847	44369.0	18095.99447812662	29799.966260549783	0.0	1134.0	5744.0	18716.0	696981.0
NC_045512.2	13848	44369.0	17887.997475715027	29382.182437897096	0.0	1127.0	5727.0	18581.0	686424.0
NC_045512.2	13849	44369.0	17177.32051657689	28081.530823300563	0.0	1079.0	5603.0	17938.0	632646.0
NC_045512.2	13850	44369.0	16156.408911627488	26436.662220372804	0.0	1002.0	5154.0	17160.0	624587.0
NC_045512.2	13851	44369.0	15792.80874033672	25748.937273722302	0.0	988.0	5101.0	16846.0	609152.0
NC_045512.2	13852	44369.0	15708.694426288625	25586.01654797592	0.0	986.0	5106.0	16782.0	605687.0
NC_045512.2	13853	44369.0	14659.819581239153	23669.15074721639	0.0	918.0	4799.0	15905.0	559613.0
NC_045512.2	13854	44369.0	14637.265523225675	23641.968159097585	0.0	917.0	4786.0	15872.0	559428.0
NC_045512.2	13855	44369.0	14633.246546011855	23623.809559964106	0.0	916.0	4792.0	15880.0	559337.0
NC_045512.2	13856	44369.0	14482.742477856162	23618.715782692747	0.0	889.0	4513.0	15667.0	559327.0
NC_045512.2	13857	44369.0	14461.596339786787	23613.305667419143	0.0	885.0	4495.0	15610.0	559313.0
NC_045512.2	13858	44369.0	14417.770064684802	23586.250669349734	0.0	881.0	4470.0	15518.0	559231.0
NC_045512.2	13859	44369.0	14407.712096283441	23582.209687277522	0.0	880.0	4461.0	15495.0	559166.0
NC_045512.2	13860	44369.0	14388.91336293358	23575.7124508585	0.0	878.0	4429.0	15454.0	559108.0
NC_045512.2	13861	44369.0	14406.636638193333	23576.362074824807	0.0	879.0	4446.0	15504.0	559079.0
NC_045512.2	13862	44369.0	14373.152133246185	23573.45174163546	0.0	876.0	4387.0	15432.0	559044.0
NC_045512.2	13863	44369.0	14357.067907773446	23566.796740445872	0.0	873.0	4376.0	15389.0	559014.0
NC_045512.2	13864	44369.0	14346.694065676485	23559.01502700647	0.0	873.0	4369.0	15375.0	558913.0
NC_045512.2	13865	44369.0	14337.063918501657	23552.928900976993	0.0	873.0	4368.0	15341.0	558805.0
NC_045512.2	13866	44369.0	14316.005048569947	23546.627282937363	0.0	870.0	4337.0	15293.0	558716.0
NC_045512.2	13867	44369.0	14314.716716626473	23537.735375784487	0.0	870.0	4347.0	15273.0	558557.0
NC_045512.2	13868	44369.0	14260.78063512813	23523.792096229667	0.0	865.0	4281.0	15145.0	558435.0
NC_045512.2	13869	44369.0	14265.35053753747	23516.375425460756	0.0	866.0	4311.0	15148.0	558389.0
NC_045512.2	13870	44369.0	14155.097252586265	23503.595341226068	0.0	849.0	4174.0	14892.0	558334.0
NC_045512.2	13871	44369.0	14149.515585205887	23496.828899164517	0.0	849.0	4181.0	14882.0	558172.0
NC_045512.2	13872	44369.0	14147.64256575537	23492.332402179112	0.0	849.0	4189.0	14877.0	558088.0
NC_045512.2	13873	44369.0	14155.923640379544	23485.7778658041	0.0	855.0	4215.0	14877.0	558065.0
NC_045512.2	13874	44369.0	14161.65342919606	23478.72445471272	0.0	858.0	4245.0	14880.0	558026.0
NC_045512.2	13875	44369.0	14174.915323762087	23469.328261109164	0.0	862.0	4296.0	14880.0	557990.0
NC_045512.2	13876	44369.0	14120.058216322206	23463.378236421657	0.0	854.0	4229.0	14759.0	557974.0
NC_045512.2	13877	44369.0	14112.626202979558	23458.14537748356	0.0	852.0	4229.0	14729.0	557928.0
NC_045512.2	13878	44369.0	14113.805111677071	23455.17104079528	0.0	852.0	4238.0	14716.0	557899.0
NC_045512.2	13879	44369.0	14081.193603642183	23461.405547317514	0.0	845.0	4140.0	14681.0	557885.0
NC_045512.2	13880	44369.0	14093.07543555185	23456.13842267941	0.0	847.0	4186.0	14680.0	557876.0
NC_045512.2	13881	44369.0	14083.940589150083	23453.31050640447	0.0	846.0	4175.0	14663.0	557840.0
NC_045512.2	13882	44369.0	14093.225472739976	23448.124216439403	0.0	847.0	4187.0	14660.0	557821.0
NC_045512.2	13883	44369.0	14106.831796975366	23441.823303898705	0.0	847.0	4201.0	14678.0	557781.0
NC_045512.2	13884	44369.0	14107.229304243954	23438.47995063749	0.0	848.0	4200.0	14674.0	557743.0
NC_045512.2	13885	44369.0	14100.702720367824	23432.304202021547	0.0	848.0	4203.0	14658.0	557672.0
NC_045512.2	13886	44369.0	14116.652888277851	23429.428083793347	0.0	852.0	4224.0	14692.0	557638.0
NC_045512.2	13887	44369.0	14048.772431201965	23427.36904566834	0.0	840.0	4119.0	14548.0	557628.0
NC_045512.2	13888	44369.0	14035.91316008925	23423.958905770993	0.0	837.0	4109.0	14522.0	557577.0
NC_045512.2	13889	44369.0	14026.758998399784	23420.910793891726	0.0	836.0	4102.0	14494.0	557547.0
NC_045512.2	13890	44369.0	14005.97290901305	23417.312262331467	0.0	832.0	4089.0	14441.0	557530.0
NC_045512.2	13891	44369.0	13990.010953593724	23415.67612772279	0.0	829.0	4068.0	14422.0	557521.0
NC_045512.2	13892	44369.0	13929.533976424982	23408.35067835644	0.0	822.0	4009.0	14283.0	557518.0
NC_045512.2	13893	44369.0	13949.355000112691	23394.121082861253	0.0	829.0	4104.0	14274.0	557508.0
NC_045512.2	13894	44369.0	13947.168653789808	23393.615797423554	0.0	830.0	4113.0	14261.0	557507.0
NC_045512.2	13895	44369.0	13837.502467939326	23389.914143194095	0.0	813.0	3971.0	13979.0	557506.0
NC_045512.2	13896	44369.0	13840.75025355541	23388.99831688897	0.0	813.0	3973.0	13992.0	557506.0
NC_045512.2	13897	44369.0	13927.895985936126	23351.312566134853	0.0	846.0	4297.0	14014.0	557503.0
NC_045512.2	13898	44369.0	13911.233045594898	23348.878150710672	0.0	844.0	4289.0	13974.0	557502.0
NC_045512.2	13899	44369.0	13914.295679415809	23342.998462517724	0.0	844.0	4326.0	13936.0	557502.0
NC_045512.2	13900	44369.0	13915.769005386644	23333.2949387383	0.0	844.0	4362.0	13918.0	557502.0
NC_045512.2	13901	44369.0	13932.543803105773	23323.942837477458	0.0	849.0	4435.0	13933.0	557502.0
NC_045512.2	13902	44369.0	13944.078658522843	23320.45567370006	0.0	852.0	4469.0	13956.0	557502.0
NC_045512.2	13903	44369.0	13936.451193400799	23317.835188477424	0.0	850.0	4452.0	13918.0	557502.0
NC_045512.2	13904	44369.0	13939.393810994163	23314.811371961216	0.0	850.0	4455.0	13944.0	557502.0
NC_045512.2	13905	44369.0	13917.050711082062	23313.87086615394	0.0	848.0	4428.0	13856.0	557502.0
NC_045512.2	13906	44369.0	13927.402375532467	23314.46835329347	0.0	845.0	4389.0	13924.0	557502.0
NC_045512.2	13907	44369.0	13923.27388491965	23312.4688179441	0.0	845.0	4382.0	13917.0	557502.0
NC_045512.2	13908	44369.0	13944.191192048502	23303.774229115945	0.0	846.0	4467.0	13950.0	557502.0
NC_045512.2	13909	44369.0	13980.776195091168	23291.988436450378	0.0	850.0	4580.0	13985.0	557502.0
NC_045512.2	13910	44369.0	13972.97669544051	23291.364820301726	0.0	848.0	4568.0	13974.0	557502.0
NC_045512.2	13911	44369.0	13929.216727895602	23289.82844306618	0.0	842.0	4515.0	13844.0	557502.0
NC_045512.2	13912	44369.0	13934.145619689423	23287.69146148657	0.0	842.0	4534.0	13844.0	557502.0
NC_045512.2	13913	44369.0	13926.401248619532	23285.26421256408	0.0	842.0	4540.0	13794.0	557502.0
NC_045512.2	13914	44369.0	13976.010322522481	23271.284626844936	0.0	849.0	4678.0	13872.0	557502.0
NC_045512.2	13915	44369.0	13972.845274854064	23270.862920721855	0.0	849.0	4677.0	13873.0	557502.0
NC_045512.2	13916	44369.0	13962.24733485091	23270.105394282797	0.0	848.0	4668.0	13843.0	557502.0
NC_045512.2	13917	44369.0	13994.323581780072	23273.39295410492	0.0	850.0	4728.0	13915.0	557503.0
NC_045512.2	13918	44369.0	18528.58610741734	30189.473757398144	0.0	1874.0	5909.0	18793.0	558794.0
NC_045512.2	13919	44369.0	18669.938605783318	30413.43121302279	0.0	1889.0	5994.0	18897.0	558824.0
NC_045512.2	13920	44369.0	18700.45218508418	30497.95763654534	0.0	1892.0	5975.0	18910.0	558831.0
NC_045512.2	13921	44369.0	18709.24197074534	30584.094562816234	0.0	1885.0	5950.0	18817.0	558841.0
NC_045512.2	13922	44369.0	18764.312650724605	30679.905430867206	0.0	1888.0	5967.0	18878.0	558848.0
NC_045512.2	13923	44369.0	18755.313281795847	30721.405369197106	0.0	1873.0	5901.0	18819.0	558848.0
NC_045512.2	13924	44369.0	18849.762063602968	30823.565733946638	0.0	1896.0	5993.0	18930.0	558861.0
NC_045512.2	13925	44369.0	18948.57833171809	30848.65882197015	0.0	1936.0	6132.0	19100.0	558811.0
NC_045512.2	13926	44369.0	18973.414005273953	30911.520279407578	0.0	1934.0	6113.0	19124.0	558894.0
NC_045512.2	13927	44369.0	18994.034010232368	30970.710280613428	0.0	1933.0	6107.0	19136.0	558838.0
NC_045512.2	13928	44369.0	19136.242601816582	31262.382191141158	0.0	1948.0	6081.0	19279.0	559014.0
NC_045512.2	13929	44369.0	19150.44249363294	31272.564435526114	0.0	1959.0	6103.0	19291.0	558966.0
NC_045512.2	13930	44369.0	19215.893574342448	31272.21245169721	0.0	1991.0	6206.0	19443.0	559024.0
NC_045512.2	13931	44369.0	19205.520656314093	31282.58048176522	0.0	1989.0	6185.0	19405.0	559030.0
NC_045512.2	13932	44369.0	19187.32207171674	31303.996002400414	0.0	1982.0	6149.0	19307.0	558984.0
NC_045512.2	13933	44369.0	19136.823187360544	31350.03445041185	0.0	1968.0	6033.0	19151.0	559035.0
NC_045512.2	13934	44369.0	19092.33985440285	31398.149117678342	0.0	1947.0	5932.0	19003.0	559045.0
NC_045512.2	13935	44369.0	19138.957447767585	31420.48807015571	0.0	1970.0	5997.0	19069.0	559064.0
NC_045512.2	13936	44369.0	19144.74786449999	31441.342647667218	0.0	1972.0	6001.0	19060.0	559075.0
NC_045512.2	13937	44369.0	19151.41835515788	31458.600213324382	0.0	1975.0	5995.0	19052.0	559079.0
NC_045512.2	13938	44369.0	19149.769974531766	31463.99917272695	0.0	1973.0	5988.0	19037.0	559079.0
NC_045512.2	13939	44369.0	19104.758975861525	31487.9180947979	0.0	1953.0	5905.0	18918.0	559074.0
NC_045512.2	13940	44369.0	19111.171809146024	31497.516954667663	0.0	1956.0	5910.0	18920.0	559023.0
NC_045512.2	13941	44369.0	19108.71865491672	31509.572067244382	0.0	1952.0	5896.0	18928.0	559013.0
NC_045512.2	13942	44369.0	19145.42957921071	31537.148400588852	0.0	1965.0	5941.0	18970.0	559009.0
NC_045512.2	13943	44369.0	19228.448646577566	31570.900652810713	0.0	1994.0	6053.0	19105.0	558879.0
NC_045512.2	13944	44369.0	19218.559309427754	31596.57742974823	0.0	1988.0	6024.0	19040.0	558720.0
NC_045512.2	13945	44369.0	19246.502400324553	31607.93648286435	0.0	2003.0	6054.0	19128.0	558591.0
NC_045512.2	13946	44369.0	19195.869413329125	31609.830843266824	0.0	1960.0	6006.0	19020.0	558564.0
NC_045512.2	13947	44369.0	19250.201153958846	31602.210136638834	0.0	1809.0	6230.0	19260.0	558547.0
NC_045512.2	13948	44369.0	19251.122788433364	31604.402421435596	0.0	1806.0	6233.0	19262.0	558518.0
NC_045512.2	13949	44369.0	19261.45824787577	31605.888050593723	0.0	1807.0	6246.0	19301.0	558319.0
NC_045512.2	13950	44369.0	19331.71867745498	31599.514988786817	0.0	1827.0	6347.0	19459.0	558256.0
NC_045512.2	13951	44369.0	19334.803826996325	31604.881016254123	0.0	1830.0	6335.0	19468.0	558097.0
NC_045512.2	13952	44369.0	19225.27927156348	31619.1756453963	0.0	1806.0	6187.0	19120.0	557904.0
NC_045512.2	13953	44369.0	19203.61680452568	31610.968116961194	0.0	1801.0	6161.0	19086.0	557580.0
NC_045512.2	13954	44369.0	19137.24785323086	31617.872497496912	0.0	1777.0	6051.0	18864.0	557298.0
NC_045512.2	13955	44369.0	19122.106560887107	31614.445577089144	0.0	1766.0	6031.0	18851.0	557127.0
NC_045512.2	13956	44369.0	18854.232482138428	31663.892206883957	0.0	1685.0	5564.0	18291.0	555705.0
NC_045512.2	13957	44369.0	18838.12044445446	31658.958523783393	0.0	1679.0	5553.0	18237.0	555543.0
NC_045512.2	13958	44369.0	18831.989880321846	31631.63627845345	0.0	1682.0	5565.0	18259.0	554672.0
NC_045512.2	13959	44369.0	18823.146566296287	31629.179124759306	0.0	1683.0	5521.0	18301.0	554482.0
NC_045512.2	13960	44369.0	18670.761071919584	31549.443876206475	0.0	1633.0	5328.0	18080.0	552695.0
NC_045512.2	13961	44369.0	18725.384322387254	31533.575579607255	0.0	1742.0	5355.0	18144.0	552352.0
NC_045512.2	13962	44369.0	18594.241069214993	31410.02902345693	0.0	1728.0	5186.0	17978.0	549122.0
NC_045512.2	13963	44369.0	18575.700128468074	31394.06275154284	0.0	1724.0	5160.0	17979.0	548833.0
NC_045512.2	13964	44369.0	18610.04733034326	31378.972526600643	0.0	1739.0	5217.0	18029.0	548267.0
NC_045512.2	13965	44369.0	18596.566544208796	31373.354166148645	0.0	1742.0	5196.0	18003.0	548180.0
NC_045512.2	13966	44369.0	18594.767202325947	31354.113109719714	0.0	1743.0	5206.0	18013.0	547356.0
NC_045512.2	13967	44369.0	18554.50672767022	31346.04295152583	0.0	1723.0	5140.0	17953.0	546776.0
NC_045512.2	13968	44369.0	18471.50535283644	31314.48750534974	0.0	1683.0	5011.0	17899.0	545982.0
NC_045512.2	13969	44369.0	18521.422592350515	31291.753882740075	0.0	1702.0	5093.0	18012.0	545781.0
NC_045512.2	13970	44369.0	18515.883950505984	31267.730254405964	0.0	1705.0	5099.0	18022.0	544582.0
NC_045512.2	13971	44369.0	18476.872748991413	31248.466749726194	0.0	1687.0	5051.0	17969.0	543428.0
NC_045512.2	13972	44369.0	18438.8349974081	31180.915482579945	0.0	1683.0	5047.0	17919.0	540452.0
NC_045512.2	13973	44369.0	18301.921904933624	31155.179479014398	0.0	1606.0	4797.0	17812.0	539773.0
NC_045512.2	13974	44369.0	18251.612116567874	31038.85250141783	0.0	1604.0	4802.0	17781.0	536783.0
NC_045512.2	13975	44369.0	18194.429150983797	30927.311151180143	0.0	1605.0	4797.0	17733.0	535265.0
NC_045512.2	13976	44369.0	17865.57939101625	30491.725680784537	0.0	1529.0	4602.0	17332.0	519741.0
NC_045512.2	13977	44369.0	17769.545516013433	30446.117013793348	0.0	1481.0	4473.0	17234.0	517665.0
NC_045512.2	13978	44369.0	17667.376884761885	30326.070018476606	0.0	1449.0	4377.0	17161.0	515207.0
NC_045512.2	13979	44369.0	17448.846131307895	29863.911335669134	0.0	1447.0	4360.0	17009.0	510421.0
NC_045512.2	13980	44369.0	17430.3904077171	29695.859905556834	0.0	1475.0	4464.0	17016.0	507090.0
NC_045512.2	13981	44369.0	17322.64515765512	29421.65818433419	0.0	1484.0	4490.0	16945.0	503499.0
NC_045512.2	13982	44369.0	16938.36246027632	28722.887205693765	0.0	1458.0	4430.0	16645.0	483164.0
NC_045512.2	13983	44369.0	16826.23971691947	28535.58900660452	0.0	1449.0	4381.0	16554.0	480534.0
NC_045512.2	13984	44369.0	6501.411728909824	11660.549962467974	0.0	242.0	2364.0	7243.0	374906.0
NC_045512.2	13985	44369.0	6515.7946088485205	11663.980560934508	0.0	240.0	2389.0	7273.0	374872.0
NC_045512.2	13986	44369.0	6539.70263021479	11674.891281620961	0.0	240.0	2409.0	7325.0	374865.0
NC_045512.2	13987	44369.0	6543.3576145506995	11676.082426118335	0.0	240.0	2414.0	7336.0	374854.0
NC_045512.2	13988	44369.0	6542.881178300165	11678.668467839041	0.0	240.0	2413.0	7333.0	374858.0
NC_045512.2	13989	44369.0	6523.047375419775	11685.561239473376	0.0	240.0	2375.0	7302.0	374858.0
NC_045512.2	13990	44369.0	6520.431337194888	11686.680194993562	0.0	239.0	2371.0	7300.0	374855.0
NC_045512.2	13991	44369.0	6522.973878158174	11688.725505670625	0.0	239.0	2371.0	7302.0	374855.0
NC_045512.2	13992	44369.0	6534.813833983187	11701.225031807673	0.0	239.0	2385.0	7330.0	374855.0
NC_045512.2	13993	44369.0	6529.219319795353	11701.675219379467	0.0	239.0	2382.0	7309.0	374855.0
NC_045512.2	13994	44369.0	6487.100723478104	11704.4820664097	0.0	237.0	2334.0	7182.0	374853.0
NC_045512.2	13995	44369.0	6489.3360454371295	11710.229839021025	0.0	237.0	2332.0	7183.0	374851.0
NC_045512.2	13996	44369.0	6494.125538100926	11713.585522762076	0.0	238.0	2339.0	7199.0	374850.0
NC_045512.2	13997	44369.0	6555.081363113886	11758.627502485479	0.0	239.0	2402.0	7291.0	374850.0
NC_045512.2	13998	44369.0	6555.835425635016	11762.820578092842	0.0	239.0	2402.0	7290.0	374850.0
NC_045512.2	13999	44369.0	6561.582005454258	11768.79532237952	0.0	239.0	2412.0	7290.0	374852.0
NC_045512.2	14000	44369.0	6561.919515878203	11773.242426783001	0.0	239.0	2409.0	7290.0	374856.0
NC_045512.2	14001	44369.0	6549.10631296626	11776.16130984692	0.0	239.0	2392.0	7280.0	374881.0
NC_045512.2	14002	44369.0	6555.704072663346	11801.364808378572	0.0	239.0	2375.0	7300.0	374914.0
NC_045512.2	14003	44369.0	6551.207149135657	11800.977851450714	0.0	239.0	2364.0	7296.0	374935.0
NC_045512.2	14004	44369.0	6534.411210529875	11809.084657140722	0.0	239.0	2327.0	7272.0	374945.0
NC_045512.2	14005	44369.0	6577.960445355991	11837.256117681623	0.0	240.0	2378.0	7359.0	374955.0
NC_045512.2	14006	44369.0	6501.653429196061	11841.770191833024	0.0	237.0	2244.0	7232.0	374962.0
NC_045512.2	14007	44369.0	6562.476954630485	11881.995442942653	0.0	239.0	2311.0	7351.0	374982.0
NC_045512.2	14008	44369.0	6563.217516734657	11887.630665528523	0.0	239.0	2306.0	7364.0	375008.0
NC_045512.2	14009	44369.0	6559.783520025243	11900.01607954086	0.0	239.0	2288.0	7364.0	375081.0
NC_045512.2	14010	44369.0	6576.403277062814	11915.64153855405	0.0	239.0	2300.0	7416.0	375113.0
NC_045512.2	14011	44369.0	6573.152584011359	11917.934309877139	0.0	239.0	2291.0	7405.0	375221.0
NC_045512.2	14012	44369.0	6615.4947823931125	11955.97422206753	0.0	240.0	2333.0	7487.0	375360.0
NC_045512.2	14013	44369.0	6621.459600171291	11967.034466080788	0.0	241.0	2334.0	7501.0	375532.0
NC_045512.2	14014	44369.0	6633.268295431495	11987.194214575069	0.0	241.0	2339.0	7521.0	375821.0
NC_045512.2	14015	44369.0	6681.432599337375	12033.889108296918	0.0	241.0	2394.0	7594.0	375931.0
NC_045512.2	14016	44369.0	6674.481281976155	12041.27093106802	0.0	241.0	2375.0	7573.0	376272.0
NC_045512.2	14017	44369.0	6696.444026234533	12092.941626268033	0.0	242.0	2371.0	7625.0	377010.0
NC_045512.2	14018	44369.0	6690.328382429174	12112.43772704415	0.0	241.0	2349.0	7617.0	377737.0
NC_045512.2	14019	44369.0	6694.227974486691	12122.82968311102	0.0	242.0	2353.0	7614.0	377999.0
NC_045512.2	14020	44369.0	6698.83517771417	12128.142307943332	0.0	242.0	2358.0	7620.0	378173.0
NC_045512.2	14021	44369.0	6688.965719308526	12135.576170626486	0.0	242.0	2339.0	7590.0	378545.0
NC_045512.2	14022	44369.0	6726.725145935225	12174.543186859906	0.0	242.0	2378.0	7656.0	378809.0
NC_045512.2	14023	44369.0	6715.391376862223	12184.008951478358	0.0	243.0	2351.0	7646.0	378903.0
NC_045512.2	14024	44369.0	6713.092744934526	12192.638215617873	0.0	242.0	2340.0	7644.0	379140.0
NC_045512.2	14025	44369.0	6712.723748563186	12198.331562095826	0.0	242.0	2335.0	7644.0	379272.0
NC_045512.2	14026	44369.0	6716.4299398228495	12213.552574358639	0.0	243.0	2327.0	7650.0	379674.0
NC_045512.2	14027	44369.0	6760.352723748563	12277.838041944518	0.0	244.0	2355.0	7740.0	380010.0
NC_045512.2	14028	44369.0	6753.857806125899	12303.354150181802	0.0	244.0	2314.0	7738.0	380134.0
NC_045512.2	14029	44369.0	6766.94442065406	12322.817008193426	0.0	244.0	2323.0	7758.0	380462.0
NC_045512.2	14030	44369.0	6767.906466226419	12330.303324383749	0.0	245.0	2325.0	7747.0	380602.0
NC_045512.2	14031	44369.0	6765.261781874732	12335.754290954534	0.0	245.0	2318.0	7746.0	380737.0
NC_045512.2	14032	44369.0	6774.554148166512	12366.267569473226	0.0	245.0	2306.0	7762.0	380994.0
NC_045512.2	14033	44369.0	6790.515855664991	12405.536439374733	0.0	245.0	2303.0	7789.0	381468.0
NC_045512.2	14034	44369.0	6804.042574770673	12421.154973450417	0.0	246.0	2320.0	7809.0	381750.0
NC_045512.2	14035	44369.0	6811.7953075345395	12435.503425196972	0.0	246.0	2327.0	7823.0	381889.0
NC_045512.2	14036	44369.0	6813.07214496608	12440.263777767794	0.0	246.0	2328.0	7819.0	382059.0
NC_045512.2	14037	44369.0	6845.092880164078	12469.637203856943	0.0	246.0	2368.0	7862.0	382220.0
NC_045512.2	14038	44369.0	6867.143072866191	12504.898348844126	0.0	247.0	2382.0	7901.0	382635.0
NC_045512.2	14039	44369.0	6850.530415380108	12519.749497557466	0.0	246.0	2322.0	7893.0	382855.0
NC_045512.2	14040	44369.0	6849.131848813361	12524.77639084636	0.0	246.0	2312.0	7896.0	382965.0
NC_045512.2	14041	44369.0	6874.707814014289	12563.99160127139	0.0	248.0	2329.0	7930.0	383654.0
NC_045512.2	14042	44369.0	6889.276544434177	12583.72173807681	0.0	248.0	2345.0	7944.0	383971.0
